1.14,0.29,155.4615603,686.2950247,568.284843,,,,,,
1.16,0.2,130.413483,523.4752928,515.9167203,,,,,,
1.16,0.21,133.2812451,542.8903413,521.3316365,,,,,,
1.16,0.22,136.1856557,562.337205,526.7527682,,,,,,
1.16,0.23,139.0263307,581.8518152,532.2138815,,,,,,
1.16,0.24,141.9025096,601.3799594,537.6729304,,,,,,
1.16,0.25,144.7568817,620.9459863,543.1485907,,,,,,
1.16,0.26,150.1861206,637.9945208,557.0849196,,,,,,
1.16,0.27,153.0901045,657.6071211,562.5766435,,,,,,
1.16,0.28,155.9933513,677.2590689,568.0890691,,,,,,
1.16,0.29,158.895687,696.9508821,573.6225097,,,,,,
1.18,0.2,133.0647986,531.2171008,520.57566,,,,,,
1.18,0.21,136.0023553,550.9671771,526.0602523,,,,,,
1.18,0.22,138.9868046,570.7434861,531.5466919,,,,,,
1.18,0.23,141.9615353,590.5586858,537.050579,,,,,,
1.18,0.24,144.8636733,610.4457894,542.5968588,,,,,,
1.18,0.25,147.7979275,630.3424005,548.1381132,,,,,,
1.18,0.26,153.405262,647.6458993,562.1704275,,,,,,
1.18,0.27,156.3051377,667.619531,567.7523846,,,,,,
1.18,0.28,159.2859578,687.6025312,573.3298098,,,,,,
1.18,0.29,162.2654886,707.6256858,578.928301,,,,,,
1.2,0.2,135.7308771,538.9477509,525.1847043,,,,,,
1.2,0.21,138.7702305,559.0206079,530.7233907,,,,,,
1.2,0.22,141.8050343,579.1383487,536.2897684,,,,,,
1.2,0.23,144.8606509,599.2833586,541.8582273,,,,,,
1.2,0.24,147.8434446,619.5000865,547.4682888,,,,,,
1.2,0.25,150.8583655,639.7272091,553.0743017,,,,,,
1.2,0.26,153.8757793,659.9694329,558.6890382,,,,,,
1.2,0.27,159.5399791,677.62041,572.8723734,,,,,,
1.2,0.28,162.5991055,697.9344206,578.5139658,,,,,,
1.2,0.29,165.6565696,718.2888726,584.1766739,,,,,,
1.22,0.2,138.4125633,546.6671572,529.7453239,,,,,,
1.22,0.21,141.5355944,567.0683734,535.3480516,,,,,,
1.22,0.22,144.6415446,587.5212209,540.9821987,,,,,,
1.22,0.23,147.7772651,607.9968287,546.615017,,,,,,
1.22,0.24,150.9008065,628.5113959,552.2648279,,,,,,
1.22,0.25,153.9378435,649.1006735,557.9579748,,,,,,
1.22,0.26,157.0354641,669.6731583,563.6364004,,,,,,
1.22,0.27,160.1311519,690.2859721,569.3341896,,,,,,
1.22,0.28,165.9324136,708.2550055,583.6423836,,,,,,
1.22,0.29,169.0685339,728.9407125,589.3684766,,,,,,
1.24,0.2,141.1096608,554.3755416,534.2583423,,,,,,
1.24,0.21,144.3171187,575.1050539,539.9242914,,,,,,
1.24,0.22,147.526732,595.8809067,545.6096878,,,,,,
1.24,0.23,150.7110661,616.6993455,551.3217311,,,,,,
1.24,0.24,153.9158281,637.5438618,557.0344077,,,,,,
1.24,0.25,157.1028026,658.4278759,562.764686,,,,,,
1.24,0.26,160.2145678,679.36574,568.531209,,,,,,
1.24,0.27,163.390816,700.3090684,574.2919083,,,,,,
1.24,0.28,169.3813358,718.528751,588.6876922,,,,,,
1.24,0.29,172.5009958,739.5814655,594.5045261,,,,,,
1.26,0.2,143.8219026,562.0731408,538.7245093,,,,,,
1.26,0.21,147.1145209,583.1308866,544.4528619,,,,,,
1.26,0.22,150.4075641,604.2358222,550.1999903,,,,,,
1.26,0.23,153.6652353,625.3892527,555.9777801,,,,,,
1.26,0.24,156.9484194,646.5655705,561.7538428,,,,,,
1.26,0.25,160.2182919,667.7798743,567.5464282,,,,,,
1.26,0.26,163.41274,689.04742,573.3742242,,,,,,
1.26,0.27,166.6702623,710.3212125,579.1970085,,,,,,
1.26,0.28,169.9247217,731.6364434,585.0395576,,,,,,
1.26,0.29,175.9535796,750.2113806,599.585608,,,,,,
1.28,0.2,146.549028,569.760182,543.1445457,,,,,,
1.28,0.21,149.927524,591.1461001,548.9344862,,,,,,
1.28,0.22,153.304684,612.580066,554.7425281,,,,,,
1.28,0.23,156.6693821,634.0564504,560.5695348,,,,,,
1.28,0.24,159.9982694,655.5767521,566.4238605,,,,,,
1.28,0.25,163.3518167,677.1211882,572.2778827,,,,,,
1.28,0.26,166.7031868,698.6801255,578.1396785,,,,,,
1.28,0.27,169.9691356,720.3226378,584.0502247,,,,,,
1.28,0.28,173.3051956,741.9685828,589.9540777,,,,,,
1.28,0.29,176.6375114,763.6567861,595.8780505,,,,,,
1.3,0.2,149.2907818,577.4368832,547.5191464,,,,,,
1.3,0.21,152.7558582,599.1509131,553.3698611,,,,,,
1.3,0.22,156.2178076,620.9138577,559.2379997,,,,,,
1.3,0.23,159.6673374,642.7197356,565.1252549,,,,,,
1.3,0.24,163.0712368,664.574326,571.0429045,,,,,,
1.3,0.25,166.503102,686.4519793,576.9597233,,,,,,
1.3,0.26,169.9372989,708.3412119,582.8820755,,,,,,
1.3,0.27,173.287088,730.3135681,588.8522638,,,,,,
1.3,0.28,176.705439,752.290178,594.8165993,,,,,,
1.3,0.29,180.1196676,774.3093417,600.8010924,,,,,,
1.32,0.2,152.0469159,585.1034546,551.848981,,,,,,
1.32,0.21,155.5992372,607.1455439,557.7596462,,,,,,
1.32,0.22,159.1466584,629.2374094,563.6870796,,,,,,
1.32,0.23,162.6816944,651.3727317,569.633769,,,,,,
1.32,0.24,166.1947458,673.5499652,575.5984307,,,,,,
1.32,0.25,169.6717461,695.7726135,581.5927034,,,,,,
1.32,0.26,173.1894284,717.9920928,587.5747921,,,,,,
1.32,0.27,176.7042715,740.2526635,593.5760773,,,,,,
1.32,0.28,180.1251001,762.601446,599.6278068,,,,,,
1.32,0.29,183.6219226,784.9515213,605.6719994,,,,,,
1.34,0.2,154.817187,592.7600979,556.1346953,,,,,,
1.34,0.21,158.4558865,615.130645,562.1037111,,,,,,
1.34,0.22,162.0909654,637.550925,568.0904167,,,,,,
1.34,0.23,165.7121694,660.0156433,574.0957291,,,,,,
1.34,0.24,169.3102382,682.5225088,580.1189382,,,,,,
1.34,0.25,172.8670534,705.078205,586.1741198,,,,,,
1.34,0.26,176.4592605,727.6329746,592.2184847,,,,,,
1.34,0.27,180.0580526,750.2238105,598.278618,,,,,,
1.34,0.28,183.6528403,772.8570929,604.358566,,,,,,
1.34,0.29,187.1439195,795.5835335,610.4914345,,,,,,
1.36,0.2,157.6013575,600.4070076,560.3769127,,,,,,
1.36,0.21,161.3270602,623.1059661,566.4034698,,,,,,
1.36,0.22,165.0504652,645.8546006,572.4486391,,,,,,
1.36,0.23,168.7584859,668.6486674,578.5117649,,,,,,
1.36,0.24,172.4422153,691.4851158,584.5927082,,,,,,
1.36,0.25,176.1126867,714.3629568,590.6929439,,,,,,
1.36,0.26,179.7464882,737.2640568,596.8137864,,,,,,
1.36,0.27,183.4298712,760.1851128,602.9319541,,,,,,
1.36,0.28,187.1088998,783.1489092,609.0699736,,,,,,
1.36,0.29,190.6853098,806.2055802,615.2600375,,,,,,
1.38,0.2,160.1948757,610.0508562,569.0157489,,,,,,
1.38,0.21,163.9735584,633.140482,575.1291494,,,,,,
1.38,0.22,167.7604891,656.2800739,581.2661265,,,,,,
1.38,0.23,171.4953722,679.4840151,587.4378941,,,,,,
1.38,0.24,175.2217185,702.7291966,593.629438,,,,,,
1.38,0.25,178.956089,726.0023295,599.8284956,,,,,,
1.38,0.26,184.1964942,747.777834,610.9647898,,,,,,
1.38,0.27,187.9261358,771.12603,617.199494,,,,,,
1.38,0.28,191.6289161,794.5268293,623.4579278,,,,,,
1.38,0.29,195.3689236,817.9843374,629.7192523,,,,,,
1.4,0.2,162.9968174,617.6974293,573.2049286,,,,,,
1.4,0.21,166.8568813,641.1190176,579.3768655,,,,,,
1.4,0.22,170.7306227,664.587977,585.5701688,,,,,,
1.4,0.23,174.5524186,688.1214979,591.7979847,,,,,,
1.4,0.24,178.3869159,711.688658,598.0361677,,,,,,
1.4,0.25,182.1854797,735.3001485,604.3014496,,,,,,
1.4,0.26,187.5220568,757.3832246,615.5220654,,,,,,
1.4,0.27,191.3409133,781.0606285,621.8120158,,,,,,
1.4,0.28,195.1262943,804.7924606,628.1285478,,,,,,
1.4,0.29,198.9802197,828.5649708,634.4381437,,,,,,
1.42,0.2,165.8120935,625.3348494,577.3521328,,,,,,
1.42,0.21,169.7552948,649.0877753,583.5812925,,,,,,
1.42,0.22,173.7151205,672.8867458,589.8306306,,,,,,
1.42,0.23,177.65947,696.7323776,596.1006159,,,,,,
1.42,0.24,181.5457052,720.6471137,602.4075219,,,,,,
1.42,0.25,185.4311304,744.5886874,608.7283986,,,,,,
1.42,0.26,189.3286305,768.5536616,615.0563181,,,,,,
1.42,0.27,194.772688,790.9860968,626.3767592,,,,,,
1.42,0.28,198.6455974,815.048567,632.7488666,,,,,,
1.42,0.29,202.5621253,839.1551357,639.1227157,,,,,,
1.44,0.2,168.6608952,632.9551739,581.4484406,,,,,,
1.44,0.21,172.6721872,657.0450629,587.7416169,,,,,,
1.44,0.22,176.7137441,681.1765531,594.0480632,,,,,,
1.44,0.23,180.7457418,705.3518911,600.3728384,,,,,,
1.44,0.24,184.7198353,729.5965293,606.7342422,,,,,,
1.44,0.25,188.7168571,753.8592091,613.0996307,,,,,,
1.44,0.26,192.6778053,778.1634673,619.4927395,,,,,,
1.44,0.27,198.2194598,800.9033509,630.8940025,,,,,,
1.44,0.28,202.1824525,825.2956958,637.3211559,,,,,,
1.44,0.29,206.162133,849.7361628,643.7583927,,,,,,
1.46,0.2,171.5097361,640.5732102,585.5093641,,,,,,
1.46,0.21,175.6025616,664.9934947,591.8602461,,,,,,
1.46,0.22,179.7262597,689.457564,598.2230011,,,,,,
1.46,0.23,183.8464854,713.9625752,604.6017653,,,,,,
1.46,0.24,187.9481257,738.5178384,611.0028786,,,,,,
1.46,0.25,191.9941618,763.1297005,617.4363384,,,,,,
1.46,0.26,196.0433116,787.764289,623.8834483,,,,,,
1.46,0.27,200.1030672,812.4359378,630.3421126,,,,,,
1.46,0.28,205.7367057,835.5338196,641.8458541,,,,,,
1.46,0.29,209.77993,860.3082249,648.3457287,,,,,,
1.48,0.2,174.3637827,648.1841679,589.5339453,,,,,,
1.48,0.21,178.5692626,672.9241994,595.9274163,,,,,,
1.48,0.22,182.7588775,697.7266699,602.3536054,,,,,,
1.48,0.23,186.9614613,722.5645909,608.7879154,,,,,,
1.48,0.24,191.1516129,747.4499013,615.2422927,,,,,,
1.48,0.25,195.2869028,772.3914216,621.7286677,,,,,,
1.48,0.26,199.4511009,797.346666,628.2181484,,,,,,
1.48,0.27,203.572111,822.3584296,634.7408859,,,,,,
1.48,0.28,209.3621498,845.7410369,646.3069561,,,,,,
1.48,0.29,213.4215177,870.8704506,652.8825635,,,,,,
1.5,0.2,177.2302953,655.7866258,593.5186471,,,,,,
1.5,0.21,181.5258403,680.8554227,599.9643326,,,,,,
1.5,0.22,185.8054558,705.9870189,606.4426033,,,,,,
1.5,0.23,190.0904355,731.1580938,612.9317926,,,,,,
1.5,0.24,194.3696672,756.3734196,619.4386359,,,,,,
1.5,0.25,198.6381413,781.6233974,625.9622252,,,,,,
1.5,0.26,202.8483988,806.9299982,632.5191057,,,,,,
1.5,0.27,207.0575281,832.2722193,639.094181,,,,,,
1.5,0.28,211.2755427,857.6575003,645.6863248,,,,,,
1.5,0.29,217.0960962,881.4214117,657.3653916,,,,,,
1.52,0.2,180.1090727,663.3807327,597.4639518,,,,,,
1.52,0.21,184.5033881,688.7765608,603.9568653,,,,,,
1.52,0.22,188.8654206,714.2389387,610.4906117,,,,,,
1.52,0.23,193.2384194,739.7406036,617.0320459,,,,,,
1.52,0.24,197.6020485,765.2885448,623.5923981,,,,,,
1.52,0.25,201.960372,790.8682908,630.1676865,,,,,,
1.52,0.26,206.2612058,816.5048249,636.7758843,,,,,,
1.52,0.27,210.5874302,842.1671091,643.3911337,,,,,,
1.52,0.28,214.8687733,867.8921289,650.0449203,,,,,,
1.52,0.29,220.8455198,891.9404589,661.7843463,,,,,,
1.54,0.2,182.9999183,670.9666319,601.3703276,,,,,,
1.54,0.21,187.4855848,696.6911121,607.9138003,,,,,,
1.54,0.22,191.9642813,722.4726114,614.4871578,,,,,,
1.54,0.23,196.402216,748.3137452,621.0902452,,,,,,
1.54,0.24,200.8485224,774.195423,627.7040552,,,,,,
1.54,0.25,205.2972666,800.10488,634.3302448,,,,,,
1.54,0.26,209.7369916,826.0481767,640.9731522,,,,,,
1.54,0.27,214.1047223,852.0639405,647.6550607,,,,,,
1.54,0.28,218.4772453,878.1191587,654.3585224,,,,,,
1.54,0.29,222.8391123,904.2223388,661.0794776,,,,,,
1.56,0.2,185.9026395,678.5444631,605.2382277,,,,,,
1.56,0.21,190.4801866,704.597561,611.8314718,,,,,,
1.56,0.22,195.0585971,730.7064185,618.4505797,,,,,,
1.56,0.23,199.5795078,756.8787094,625.1075945,,,,,,
1.56,0.24,204.1129954,783.091965,631.7726675,,,,,,
1.56,0.25,208.6485859,809.3333063,638.4503634,,,,,,
1.56,0.26,213.1793712,835.606695,645.1433962,,,,,,
1.56,0.27,217.6375683,861.95252,651.8749596,,,,,,
1.56,0.28,222.1323801,888.3268545,658.6154551,,,,,,
1.56,0.29,226.5574207,914.7708362,665.3988173,,,,,,
1.58,0.2,188.8170475,686.1143606,609.0680937,,,,,,
1.58,0.21,193.4869948,712.4960427,615.7103231,,,,,,
1.58,0.22,198.1575017,738.933897,622.3784767,,,,,,
1.58,0.23,202.7986838,765.4246656,629.0727774,,,,,,
1.58,0.24,207.3952352,791.9783615,635.7987381,,,,,,
1.58,0.25,212.0140956,818.5537081,642.5284922,,,,,,
1.58,0.26,216.6364879,845.1571473,649.2708568,,,,,,
1.58,0.27,221.2380061,871.8077994,656.0345694,,,,,,
1.58,0.28,225.7711503,898.5377826,662.8407679,,,,,,
1.58,0.29,230.2924473,925.3111144,669.673012,,,,,,
1.6,0.2,191.7429574,693.676455,612.8603525,,,,,,
1.6,0.21,196.5058152,720.3866883,619.5507835,,,,,,
1.6,0.22,201.2689304,747.1535062,626.2671975,,,,,,
1.6,0.23,206.0021742,773.9737131,633.0099129,,,,,,
1.6,0.24,210.6910791,800.856802,639.784051,,,,,,
1.6,0.25,215.3963673,827.7648359,646.5641602,,,,,,
1.6,0.26,220.1081023,854.699667,653.3559724,,,,,,
1.6,0.27,224.8004539,881.6805705,660.1681776,,,,,,
1.6,0.28,229.4248483,908.7408231,667.0224592,,,,,,
1.6,0.29,234.0759818,935.8317043,673.8898758,,,,,,
1.62,0.2,194.7075635,701.2199067,616.6038155,,,,,,
1.62,0.21,199.5364579,728.2696249,623.3532709,,,,,,
1.62,0.22,204.3926842,755.3653739,630.1171618,,,,,,
1.62,0.23,209.2271464,782.5132213,636.9033428,,,,,,
1.62,0.24,214.0318981,809.7154064,643.716448,,,,,,
1.62,0.25,218.7982104,836.9653062,650.5568486,,,,,,
1.62,0.26,223.5939805,864.2343838,657.3991709,,,,,,
1.62,0.27,228.3776859,891.545505,664.2590801,,,,,,
1.62,0.28,233.1508817,918.9086403,671.1430475,,,,,,
1.62,0.29,237.8417162,946.3565392,678.0745655,,,,,,
1.64,0.2,197.6557461,708.766827,620.3222757,,,,,,
1.64,0.21,202.578736,736.1449755,627.1181909,,,,,,
1.64,0.22,207.528568,763.5696232,633.9287773,,,,,,
1.64,0.23,212.4563427,791.046793,640.7617128,,,,,,
1.64,0.24,217.3541451,818.5783496,647.6216686,,,,,,
1.64,0.25,222.2137483,846.1580286,654.5088279,,,,,,
1.64,0.26,227.0948952,873.7605817,661.4002997,,,,,,
1.64,0.27,231.9694637,901.4027288,668.3076947,,,,,,
1.64,0.28,236.8341818,929.0963431,675.2386057,,,,,,
1.64,0.29,241.6199387,956.873779,682.2151561,,,,,,
1.66,0.2,200.614883,716.3063171,624.0043438,,,,,,
1.66,0.21,205.632467,744.0128599,630.8459389,,,,,,
1.66,0.22,210.6763896,771.7663751,637.7024408,,,,,,
1.66,0.23,215.6979679,799.5728358,644.5813505,,,,,,
1.66,0.24,220.6978769,827.4319879,651.4833671,,,,,,
1.66,0.25,225.6427626,855.3431244,658.420501,,,,,,
1.66,0.26,230.6167767,883.2754544,665.3579508,,,,,,
1.66,0.27,235.5755533,911.252365,672.3144267,,,,,,
1.66,0.28,240.5322997,939.2764249,679.2914963,,,,,,
1.66,0.29,245.4748525,967.3542497,686.2941962,,,,,,
1.68,0.2,203.5848035,723.8384927,627.6504016,,,,,,
1.68,0.21,208.7282367,751.8611906,634.5244121,,,,,,
1.68,0.22,213.8359621,779.9557451,641.4385388,,,,,,
1.68,0.23,218.9518258,808.0914672,648.3626441,,,,,,
1.68,0.24,224.04607,836.2798421,655.3098437,,,,,,
1.68,0.25,229.1195332,864.5076553,662.2790293,,,,,,
1.68,0.26,234.1524206,892.7827782,669.2749046,,,,,,
1.68,0.27,239.1962329,921.0942843,676.2795184,,,,,,
1.68,0.28,244.2449974,949.449005,683.3021169,,,,,,
1.68,0.29,249.282202,977.8570573,690.3491216,,,,,,
1.7,0.2,206.56534,731.3634659,631.2608207,,,,,,
1.7,0.21,211.8041152,759.714549,638.1791471,,,,,,
1.7,0.22,217.0071006,788.1378472,645.1374465,,,,,,
1.7,0.23,222.2177239,816.6028001,652.105971,,,,,,
1.7,0.24,227.4067967,845.1203533,659.0975766,,,,,,
1.7,0.25,232.5829079,873.6762297,666.1076603,,,,,,
1.7,0.26,237.7016084,902.2826676,673.1515449,,,,,,
1.7,0.27,242.8400567,930.9243,680.2007322,,,,,,
1.7,0.28,247.9720425,959.6141996,687.2708545,,,,,,
1.7,0.29,253.1020121,988.3529057,694.3624335,,,,,,
1.72,0.2,209.5563281,738.8813452,634.8359633,,,,,,
1.72,0.21,214.890904,767.5607843,641.797834,,,,,,
1.72,0.22,220.1896245,796.3127908,648.7995304,,,,,,
1.72,0.23,225.4954741,825.1069454,655.8116994,,,,,,
1.72,0.24,230.7798606,853.9536324,662.8469352,,,,,,
1.72,0.25,236.0511723,882.8391215,669.9007899,,,,,,
1.72,0.26,241.3017566,911.7610646,676.9742055,,,,,,
1.72,0.27,246.4977048,940.7469547,684.0812257,,,,,,
1.72,0.28,251.7132051,969.772121,691.1980863,,,,,,
1.72,0.29,256.9363326,998.8414666,698.3334992,,,,,,
1.74,0.2,212.5576064,746.3922364,638.3761818,,,,,,
1.74,0.21,217.9884338,775.4000027,645.3808269,,,,,,
1.74,0.22,223.4176473,804.4671806,652.4117775,,,,,,
1.74,0.23,228.78489,833.6040103,659.4801878,,,,,,
1.74,0.24,234.1650676,862.7797873,666.5582803,,,,,,
1.74,0.25,239.5320584,891.9948456,673.6551294,,,,,,
1.74,0.26,244.8848864,921.2449144,680.7680652,,,,,,
1.74,0.27,250.1689578,950.5623575,687.9213663,,,,,,
1.74,0.28,255.4781349,979.9180595,695.0813191,,,,,,
1.74,0.29,260.7850224,1009.322833,702.2626484,,,,,,
1.76,0.2,215.5690165,753.8962417,641.8818198,,,,,,
1.76,0.21,221.0965384,783.2323074,648.9284712,,,,,,
1.76,0.22,226.622158,812.6281928,656.0014734,,,,,,
1.76,0.23,232.0857907,842.094099,663.1117854,,,,,,
1.76,0.24,237.5622289,871.5989222,670.2319631,,,,,,
1.76,0.25,243.0253687,901.1435069,677.3710317,,,,,,
1.76,0.26,248.4735483,930.7231329,684.5260243,,,,,,
1.76,0.27,253.8944332,960.3552994,691.706668,,,,,,
1.76,0.28,259.2574364,990.0565691,698.9236314,,,,,,
1.76,0.29,264.6478531,1019.797111,706.1502416,,,,,,
1.78,0.2,218.5904024,761.3934615,645.3532116,,,,,,
1.78,0.21,224.2150551,791.0577982,652.4411036,,,,,,
1.78,0.22,229.8375173,820.7823634,659.5553896,,,,,,
1.78,0.23,235.4362102,850.5623835,666.6923766,,,,,,
1.78,0.24,240.9711571,880.4111395,673.8683265,,,,,,
1.78,0.25,246.530909,910.2852082,681.0488418,,,,,,
1.78,0.26,252.0748979,940.1943534,688.245118,,,,,,
1.78,0.27,257.592051,970.1565478,695.4673449,,,,,,
1.78,0.28,263.050383,1000.188001,702.7255223,,,,,,
1.78,0.29,268.534176,1030.259742,709.9939416,,,,,,
1.8,0.2,221.6563733,768.8698493,648.7770208,,,,,,
1.8,0.21,227.3438228,798.8765731,655.9190524,,,,,,
1.8,0.22,233.0635573,828.9297908,663.0738568,,,,,,
1.8,0.23,238.7592736,859.0388898,670.251414,,,,,,
1.8,0.24,244.3916709,889.2165373,677.4677044,,,,,,
1.8,0.25,250.048489,919.420048,684.6888958,,,,,,
1.8,0.26,255.6887368,949.6586753,691.925685,,,,,,
1.8,0.27,261.3098683,979.9494113,699.1855544,,,,,,
1.8,0.28,266.900844,1010.29597,706.4716995,,,,,,
1.8,0.29,272.4357881,1040.714683,713.7963931,,,,,,
1.82,0.2,224.6969541,776.3538754,652.1811106,,,,,,
1.82,0.21,230.482685,806.6887271,659.3626376,,,,,,
1.82,0.22,236.3001141,837.0705697,666.5571965,,,,,,
1.82,0.23,242.0932797,867.5087216,673.7745593,,,,,,
1.82,0.24,247.8235896,898.0152128,681.0304231,,,,,,
1.82,0.25,253.5774797,928.5480754,688.2914683,,,,,,
1.82,0.26,259.3148711,959.1161957,695.5680553,,,,,,
1.82,0.27,265.0335466,989.7368107,702.8678168,,,,,,
1.82,0.28,270.7202262,1020.413579,710.1939492,,,,,,
1.82,0.29,276.3510725,1051.162711,717.5583282,,,,,,
1.82,0.2,227.7470468,783.8314045,655.5519107,,,,,,
1.84,0.21,233.6314866,814.4943519,662.7721719,,,,,,
1.84,0.22,239.5470252,845.2047934,670.0057237,,,,,,
1.84,0.23,245.4380606,875.9719721,677.2621294,,,,,,
1.84,0.24,251.3087422,906.7909087,684.5414609,,,,,,
1.84,0.25,257.1177575,937.6693926,691.8568878,,,,,,
1.84,0.26,262.9531094,968.5670089,699.1725512,,,,,,
1.84,0.27,268.7697714,999.5174677,706.5114361,,,,,,
1.84,0.28,274.5587949,1030.523177,713.8741303,,,,,,
1.84,0.29,280.3271874,1061.58624,721.2636627,,,,,,
1.86,0.2,230.8065073,791.3025256,658.8897246,,,,,,
1.86,0.21,236.8291773,822.2777466,666.1331805,,,,,,
1.86,0.22,242.8041327,853.3325519,673.4197448,,,,,,
1.86,0.23,248.7934501,884.4287322,680.7144331,,,,,,
1.86,0.24,254.7626373,915.576492,688.0320258,,,,,,
1.86,0.25,260.6695155,946.7841317,695.3855129,,,,,,
1.86,0.26,266.6032648,978.0112074,702.7394872,,,,,,
1.86,0.27,272.5183469,1009.291475,710.1167291,,,,,,
1.86,0.28,278.404356,1040.627244,717.517712,,,,,,
1.86,0.29,284.2689555,1072.020758,724.9457283,,,,,,
1.88,0.2,233.8751925,798.7673257,662.1948476,,,,,,
1.88,0.21,239.9970649,830.070678,669.4757513,,,,,,
