21937.416015625,
9787.1357421875,
3896.69384765625,
1206.0364990234375,
774.8214721679688,
637.9526977539062,
586.052001953125,
448.5672302246094,
410.67974853515625,
582.604736328125,
384.8332214355469,
349.3197326660156,
347.4453125,
329.1046142578125,
378.7303771972656,
318.7398986816406,
305.260498046875,
307.31964111328125,
347.1260681152344,
304.6820983886719,
296.7200927734375,
291.1653137207031,
287.15594482421875,
285.026611328125,
286.4906921386719,
314.5146789550781,
269.6263122558594,
273.55670166015625,
269.1606140136719,
266.1728515625,
252.73837280273438,
250.34637451171875,
248.4510955810547,
247.33071899414062,
241.9453125,
240.25372314453125,
234.52369689941406,
231.6162567138672,
232.52984619140625,
223.07496643066406,
218.12030029296875,
216.4753875732422,
214.81398010253906,
213.06478881835938,
211.20028686523438,
209.2127685546875,
207.167236328125,
205.67491149902344,
203.15199279785156,
199.47923278808594,
197.93313598632812,
194.02442932128906,
191.13014221191406,
188.6099395751953,
186.1670379638672,
184.0880126953125,
181.0746612548828,
178.0552978515625,
175.6143341064453,
173.3944549560547,
171.30288696289062,
169.242431640625,
167.00460815429688,
168.25840759277344,
162.7955780029297,
160.8233184814453,
158.65383911132812,
156.87109375,
153.52236938476562,
150.83856201171875,
150.0894317626953,
149.37416076660156,
148.6464080810547,
147.8846435546875,
147.07740783691406,
146.17620849609375,
145.19357299804688,
143.84608459472656,
142.21176147460938,
140.67120361328125,
139.33944702148438,
137.98101806640625,
136.50282287597656,
135.51266479492188,
133.4889373779297,
132.08851623535156,
130.2230682373047,
128.5878448486328,
127.317626953125,
124.41059112548828,
122.36917877197266,
120.20316314697266,
118.38578033447266,
117.25984191894531,
115.49396514892578,
114.59273529052734,
112.57561492919922,
111.1270751953125,
109.7326431274414,
107.95700073242188,
106.5212173461914,
103.98406219482422,
102.25102996826172,
100.19990539550781,
98.08003997802734,
96.26288604736328,
94.28008270263672,
91.75386047363281,
89.420654296875,
87.34587860107422,
85.37323760986328,
83.72076416015625,
81.88811492919922,
80.38570404052734,
78.27169036865234,
77.24333190917969,
74.65628814697266,
72.47374725341797,
71.32020568847656,
68.67259216308594,
66.98096466064453,
65.36998748779297,
64.0182876586914,
62.30873489379883,
60.023902893066406,
58.59430694580078,
56.913299560546875,
55.41487503051758,
54.098880767822266,
53.61332702636719,
52.447593688964844,
51.69607925415039,
50.26803207397461,
49.00827407836914,
47.94007110595703,
47.69108581542969,
46.642906188964844,
45.67391586303711,
45.107444763183594,
44.053985595703125,
43.812095642089844,
43.57661437988281,
43.33232879638672,
43.08518600463867,
42.82565689086914,
42.55190658569336,
42.2711296081543,
41.97910690307617,
41.67451858520508,
41.373016357421875,
41.07304382324219,
40.7667121887207,
40.44002914428711,
40.10817337036133,
39.78718948364258,
39.45820617675781,
39.12355041503906,
38.772178649902344,
38.39718246459961,
38.06513214111328,
37.65462112426758,
37.2747802734375,
36.94676971435547,
36.64738082885742,
36.3388671875,
36.0228157043457,
35.75164031982422,
35.39228057861328,
35.122493743896484,
34.82674026489258,
34.525245666503906,
34.25395965576172,
33.996742248535156,
33.81858444213867,
33.52131652832031,
33.16102600097656,
32.89382553100586,
32.63572692871094,
32.43380355834961,
32.115692138671875,
31.898298263549805,
31.70001792907715,
31.347524642944336,
31.104692459106445,
30.8017520904541,
