21272.53125,
9271.9990234375,
4020.512451171875,
1421.68994140625,
860.3345336914062,
815.4100952148438,
716.9954223632812,
687.9560546875,
861.40380859375,
685.3092651367188,
473.0435791015625,
515.6270141601562,
430.3898010253906,
537.4302978515625,
394.60162353515625,
396.9873046875,
346.4567565917969,
329.9453125,
333.31011962890625,
359.8604736328125,
335.58447265625,
312.837646484375,
502.9183044433594,
362.1270446777344,
326.5607604980469,
313.2994384765625,
302.54949951171875,
292.54632568359375,
283.9406433105469,
277.49407958984375,
269.36920166015625,
264.5995178222656,
259.08648681640625,
253.4231414794922,
246.1324462890625,
242.48974609375,
238.56288146972656,
234.70989990234375,
230.69874572753906,
226.16322326660156,
223.2808380126953,
220.4497528076172,
217.5203857421875,
214.4286346435547,
211.02438354492188,
209.1082305908203,
207.12030029296875,
204.89564514160156,
202.55308532714844,
200.13824462890625,
